learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,max_delta_step,scale_pos_weight,class_1_weight,threshold,value
0.03624472701520279,412,7,15,0.7903755443417045,0.7314521263918209,1.1074630858575585,2.278422932691157,0.5613071961184846,5,4.206761518590095,4.0899024062408715,0.31954498626795924,-0.7257985117879019
0.035570418273889425,499,7,15,0.7866245565973127,0.8212566192889865,2.772256254889784,2.327554622142615,0.5323306386378257,5,3.3846704081336134,5.378175404199766,0.2847416119149959,-0.7240867371895872
0.03657651033692754,489,8,20,0.7911701006284078,0.7368625962757275,4.836639843748149,2.3928455299980005,0.5811932073316676,4,4.248056825683103,5.490939850687123,0.27728253412882903,-0.7232313460643258
0.07420530152812822,475,7,20,0.6157375110101455,0.7322261243754179,4.915201495439436,2.313297748133222,1.4143719967387571,5,2.817845250670881,4.362870708113456,0.28172749655669294,-0.7267508048478224
0.0373049501835878,488,7,20,0.792685791769901,0.7312141276115312,4.910803728442358,3.213510738807292,1.4344005986238049,5,2.8124989190492062,4.362399575408238,0.2869430745563776,-0.7271773651786992
0.06487082481394296,495,7,20,0.6647388888821502,0.7284132147201442,3.884298451353394,2.43782222062464,1.3759341265342766,5,2.7719418984211455,4.200316106301179,0.2725974556504037,-0.7266765207696493
0.07375458008244862,471,7,20,0.6747606028679153,0.817471172279184,4.075592228729011,2.4767578556784597,1.3994724782426065,5,2.859804405891934,4.241714883744923,0.2778075243602105,-0.7266638775205343
0.06420685771850639,459,7,20,0.673443124715074,0.6977017164488678,3.8314420464908174,2.862503997144504,0.12132080159584474,5,2.8269616510958584,4.289294305141165,0.2719423749471429,-0.7260902020213185
0.06703320707206573,475,7,20,0.6635285507117105,0.8194400583683247,3.9928456262923704,2.4417184333282727,1.3777801379029142,5,2.776673558492937,4.415101604747676,0.27824488713589474,-0.7263375077127178
0.06441280558780328,489,7,20,0.6782182078176304,0.7263938609230846,3.868840512394134,2.4061296517118556,1.404523215764313,5,2.8380704755410675,4.33900546886468,0.283439194665483,-0.7261510491505833
0.04471893735596372,500,7,20,0.666350862625579,0.734108365157313,3.93228461348671,2.481419692938739,1.4063176989434987,5,2.7962961377269138,4.32735059820006,0.2879784383261072,-0.7269084252398177
0.04320395379898604,492,7,20,0.6789076548463591,0.7314876513140515,4.983237235543711,2.842019677341652,1.4344168660972927,5,2.8238574634580296,4.423187915445113,0.28222701735345956,-0.7266192109233961
0.06545438652355216,470,7,20,0.6747478970031988,0.7388400279368921,2.9373983238566317,2.4659948640407707,0.5030081999705415,5,2.828049760502576,4.297363746649313,0.2908606825608208,-0.7271569969113527
0.041844016969314383,470,7,20,0.6756432322664284,0.8215200202232987,3.932538743602728,2.378321022507568,0.4758381430865102,5,2.83561806327328,4.239384048039396,0.2980075969785445,-0.7272604672191106
0.04412927137981469,378,7,20,0.6753443435558163,0.7422715463741935,4.759723338036017,2.398262560165829,0.48221601238970957,5,2.8196733740743136,4.272913071024146,0.30660258007052793,-0.7271663216785542
0.03989797813898893,359,7,20,0.6743116317632958,0.7538451160591297,0.9693446318294006,2.3172236123808316,0.4990567386172658,5,2.8353481840131023,4.291973926596042,0.27395556309767366,-0.7257195553045553
0.044490803130666376,462,7,20,0.6699262601402456,0.7543647048854923,4.964904586183941,2.4347289037521476,1.4158992550692864,5,2.7476317992546333,4.3300824753335245,0.27706998491163337,-0.7265862274399616
0.04201988140874143,379,7,20,0.6755035855099162,0.752704195323235,4.806599847288514,2.416049612063064,1.4197970285807044,5,2.810963926332176,4.313259919780859,0.2877620387173798,-0.7264312126947299
0.04374966366664694,499,7,20,0.6710124774436101,0.7545021842559946,3.780761401451047,2.8193625368767443,0.4725755656723331,5,2.403093243790242,4.4461823793045685,0.2902619805927054,-0.7277951616924205
0.04430913149123386,407,7,20,0.6678517349212928,0.754215269314968,4.038418285135845,3.2676945373860855,0.5222583307185901,5,2.373475304645582,4.089757206625982,0.2922344296679821,-0.7282550718208757
0.04539656033415909,494,7,20,0.7055212565423559,0.7426018213198723,0.8311909085892923,2.845796160000801,0.5106875336417194,4,2.3717328794826678,4.056997440866054,0.306675808671434,-0.7276971037195221
0.04188534994136615,502,5,20,0.7025633190982088,0.7530730419302631,4.709920394746769,2.7138836735217975,1.2385201405029833,4,2.383391488041415,4.025005146358733,0.2939981487355259,-0.726503933854817
0.04150471607079353,500,7,20,0.6703819298152663,0.752737845876551,4.711737616790387,2.8080105185977606,0.13317244272411694,4,2.7622814155323443,4.020088179445364,0.3037603039286451,-0.7278557651761126
0.043712487223784346,495,7,20,0.6751159503827533,0.7458622386726868,0.9017518558517699,2.745297250861668,0.13337544291519698,4,2.4016720623291854,4.009859647818525,0.3032223398512118,-0.7280539096452439
